TDP,air_velocity,tim_conductivity,thermal_resistance,junction_temperature
90,8.5,3,0.29183415302500043,51.265073772250034
90,8.5,4,0.28830681616433024,50.94761345478972
90,8.5,5,0.2861904140479281,50.75713726431353
90,8.5,6,0.28477947930366004,50.6301531373294
90,8.5,7,0.28377166877203996,50.539450189483595
90,8.5,8,0.28301581087332495,50.47142297859925
90,8.5,9,0.2824279213965466,50.41851292568919
90,8.5,10,0.28195760981512386,50.37618488336115
90,8.5,11,0.2815728094303235,50.34155284872911
90,8.5,12,0.28125214244298985,50.312692819869085
90,9.0,1,0.3185859906219589,53.6727391559763
90,9.0,2,0.29742196945793775,51.7679772512144
90,9.0,3,0.29036729573659736,51.133056616293764
90,9.0,4,0.28683995887592717,50.81559629883344
90,9.0,5,0.2847235567595251,50.62512010835726
90,9.0,6,0.283312622015257,50.498135981373125
90,9.0,7,0.28230481148363695,50.407433033527326
90,9.0,8,0.28154895358492193,50.33940582264297
90,9.0,9,0.28096106410814353,50.28649576973292
90,9.0,10,0.28049075252672084,50.24416772740487
90,9.0,11,0.28010595214192047,50.209535692772846
90,9.0,12,0.2797852851545868,50.18067566391281
90,9.5,1,0.3172239493317837,53.55015543986053
90,9.5,2,0.29605992816776255,51.645393535098634
90,9.5,3,0.28900525444642217,51.010472900177994
90,9.5,4,0.285477917585752,50.69301258271768
90,9.5,5,0.28336151546934985,50.50253639224148
90,9.5,6,0.2819505807250818,50.37555226525736
90,9.5,7,0.2809427701934617,50.284849317411556
90,9.5,8,0.2801869122947467,50.216822106527204
90,9.5,9,0.27959902281796833,50.16391205361715
90,9.5,10,0.2791287112365456,50.1215840112891
90,9.5,11,0.2787439108517452,50.08695197665707
90,9.5,12,0.2784232438644116,50.05809194779704
90,10.0,1,0.3159542818976238,53.43588537078614
90,10.0,2,0.29479026073360265,51.53112346602424
90,10.0,3,0.28773558701226226,50.89620283110361
90,10.0,4,0.28420825015159207,50.578742513643284
90,10.0,5,0.28209184803518994,50.388266323167095
90,10.0,6,0.2806809132909219,50.26128219618297
90,10.0,7,0.2796731027593018,50.17057924833716
90,10.0,8,0.2789172448605868,50.10255203745281
90,10.0,9,0.27832935538380843,50.04964198454276
90,10.0,10,0.2778590438023857,50.00731394221471
90,10.0,11,0.2774742434175853,49.97268190758268
90,10.0,12,0.2771535764302517,49.94382187872265
90,10.5,1,0.3147665542096756,53.3289898788708
90,10.5,2,0.2936025330456544,51.4242279741089
90,10.5,3,0.28654785932431404,50.78930733918826
90,10.5,4,0.28302052246364384,50.471847021727946
90,10.5,5,0.2809041203472417,50.28137083125175
90,10.5,6,0.27949318560297365,50.15438670426763
90,10.5,7,0.27848537507135357,50.063683756421824
90,10.5,8,0.2777295171726385,49.995656545537464
90,10.5,9,0.27714162769586015,49.942746492627414
90,10.5,10,0.27667131611443746,49.90041845029937
90,10.5,11,0.2762865157296371,49.86578641566734
90,10.5,12,0.27596584874230345,49.836926386807306
90,11.0,1,0.3136519383008245,53.228674447074205
90,11.0,2,0.29248791713680333,51.3239125423123
90,11.0,3,0.28543324341546294,50.68899190739167
90,11.0,4,0.28190590655479275,50.37153158993135
90,11.0,5,0.2797895044383907,50.18105539945516
90,11.0,6,0.27837856969412256,50.054071272471035
90,11.0,7,0.27737075916250253,49.96336832462523
90,11.0,8,0.27661490126378746,49.89534111374087
90,11.0,9,0.2760270117870091,49.84243106083082
90,11.0,10,0.2755567002055864,49.80010301850278
90,11.0,11,0.27517189982078605,49.76547098387074
90,11.0,12,0.27485123283345236,49.73661095501071
90,11.5,1,0.3126029050931567,53.1342614583841
90,11.5,2,0.29143888392913553,51.2294995536222
90,11.5,3,0.28438421020779514,50.59457891870156
90,11.5,4,0.28085687334712495,50.27711860124124
90,11.5,5,0.2787404712307228,50.08664241076505
90,11.5,6,0.27732953648645475,49.959658283780925
90,11.5,7,0.2763217259548347,49.86895533593512
90,11.5,8,0.27556586805611966,49.800928125050774
90,11.5,9,0.27497797857934125,49.74801807214071
90,11.5,10,0.27450766699791856,49.70569002981267
90,11.5,11,0.2741228666131182,49.67105799518063
90,11.5,12,0.27380219962578456,49.64219796632061
90,12.0,1,0.31161298643404456,53.045168779064014
90,12.0,2,0.2904489652700234,51.1404068743021
90,12.0,3,0.283394291548683,50.50548623938147
90,12.0,4,0.2798669546880128,50.18802592192115
90,12.0,5,0.2777505525716107,49.99754973144496
90,12.0,6,0.2763396178273426,49.870565604460836
90,12.0,7,0.27533180729572254,49.77986265661503
90,12.0,8,0.27457594939700747,49.71183544573067
90,12.0,9,0.2739880599202291,49.65892539282062
90,12.0,10,0.27351774833880643,49.61659735049258
90,12.0,11,0.27313294795400606,49.58196531586054
90,12.0,12,0.2728122809666724,49.55310528700052
90,12.5,1,0.31067658861745606,52.96089297557104
90,12.5,2,0.2895125674534349,51.056131070809144
90,12.5,3,0.2824578937320945,50.421210435888504
90,12.5,4,0.2789305568714243,50.10375011842819
90,12.5,5,0.27681415475502225,49.913273927952005
90,12.5,6,0.2754032200107541,49.78628980096787
90,12.5,7,0.2743954094791341,49.695586853122066
90,12.5,8,0.273639551580419,49.62755964223771
90,12.5,9,0.2730516621036407,49.57464958932766
90,12.5,10,0.272581350522218,49.53232154699962
90,12.5,11,0.2721965501374176,49.497689512367586
90,12.5,12,0.27187588315008393,49.468829483507555
90,13.0,1,0.30978884467730894,52.88099602095781
90,13.0,2,0.2886248235132878,50.9762341161959
90,13.0,3,0.2815701497919474,50.341313481275265
90,13.0,4,0.2780428129312772,50.02385316381495
90,13.0,5,0.27592641081487507,49.83337697333876
90,13.0,6,0.274515476070607,49.70639284635463
90,13.0,7,0.2735076655389869,49.61568989850882
90,13.0,8,0.27275180764027185,49.54766268762447
90,13.0,9,0.2721639181634935,49.494752634714416
90,13.0,10,0.2716936065820708,49.45242459238637
90,13.0,11,0.27130880619727044,49.41779255775434
90,13.0,12,0.2709881392099368,49.388932528894316
90,13.5,1,0.30894549623847867,52.80509466146308
90,13.5,2,0.2877814750744575,50.900332756701175
90,13.5,3,0.2807268013531171,50.26541212178054
90,13.5,4,0.2771994644924469,49.947951804320226
90,13.5,5,0.2750830623760448,49.757475613844036
90,13.5,6,0.27367212763177673,49.63049148685991
90,13.5,7,0.27266431710015665,49.5397885390141
90,13.5,8,0.2719084592014416,49.471761328129745
90,13.5,9,0.27132056972466323,49.418851275219694
90,13.5,10,0.27085025814324054,49.37652323289165
90,13.5,11,0.27046545775844016,49.34189119825962
90,13.5,12,0.27014479077110654,49.313031169399586
90,14.0,1,0.308142798155158,52.73285183396422
90,14.0,2,0.28697877699113683,50.828089929202314
90,14.0,3,0.27992410326979644,50.19316929428168
90,14.0,4,0.27639676640912625,49.87570897682136
90,14.0,5,0.2742803642927241,49.68523278634517
90,14.0,6,0.27286942954845606,49.55824865936104
90,14.0,7,0.27186161901683603,49.46754571151524
90,14.0,8,0.27110576111812096,49.39951850063089
90,14.0,9,0.2705178716413426,49.34660844772084
90,14.0,10,0.2700475600599199,49.30428040539279
90,14.0,11,0.26966275967511955,49.26964837076076
90,14.0,12,0.26934209268778586,49.240788341900725
90,14.5,1,0.307377440899329,52.66396968093961
90,14.5,2,0.28621341973530784,50.7592077761777
90,14.5,3,0.27915874601396745,50.12428714125707
90,14.5,4,0.27563140915329726,49.806826823796754
90,14.5,5,0.27351500703689513,49.616350633320565
90,14.5,6,0.27210407229262706,49.48936650633644
90,14.5,7,0.271096261761007,49.398663558490625
90,14.5,8,0.27034040386229197,49.33063634760627
90,14.5,9,0.2697525143855136,49.27772629469622
90,14.5,10,0.2692822028040909,49.23539825236818
90,14.5,11,0.2688974024192905,49.200766217736145
90,14.5,12,0.26857673543195687,49.17190618887612
90,15.0,1,0.30664648690802343,52.59818382172211
90,15.0,2,0.28548246574400227,50.693421916960204
90,15.0,3,0.2784277920226619,50.05850128203957
90,15.0,4,0.2749004551619917,49.741040964579256
90,15.0,5,0.27278405304558956,49.55056477410306
90,15.0,6,0.2713731183013215,49.42358064711894
90,15.0,7,0.2703653077697014,49.332877699273126
90,15.0,8,0.26960944987098634,49.264850488388774
90,15.0,9,0.269021560394208,49.21194043547872
90,15.0,10,0.2685512488127853,49.16961239315068
90,15.0,11,0.2681664484279849,49.134980358518646
90,15.0,12,0.2678457814406513,49.106120329658616
100,0.5,1,0.4421804040593512,69.21804040593511
100,0.5,2,0.42101638289533005,67.10163828953301
100,0.5,3,0.41396170917398967,66.39617091739896
100,0.5,4,0.4104343723133195,66.04343723133195
100,0.5,5,0.4083179701969174,65.83179701969175
100,0.5,6,0.4069070354526493,65.69070354526494
100,0.5,7,0.40589922492102926,65.58992249210293
100,0.5,8,0.40514336702231424,65.51433670223142
100,0.5,9,0.40455547754553584,65.45554775455358
100,0.5,10,0.40408516596411315,65.40851659641132
100,0.5,11,0.40370036557931277,65.37003655793129
100,0.5,12,0.4033796985919791,65.33796985919791
100,1.0,1,0.40095096695334687,65.09509669533469
100,1.0,2,0.3797869457893257,62.97869457893257
100,1.0,3,0.3727322720679853,62.27322720679853
100,1.0,4,0.3692049352073151,61.92049352073151
100,1.0,5,0.36708853309091294,61.708853309091296
100,1.0,6,0.3656775983466449,61.56775983466449
100,1.0,7,0.36466978781502485,61.46697878150248
100,1.0,8,0.3639139299163098,61.39139299163098
100,1.0,9,0.36332604043953143,61.33260404395314
100,1.0,10,0.36285572885810874,61.28557288581087
100,1.0,11,0.36247092847330836,61.24709284733083
100,1.0,12,0.36215026148597473,61.215026148597474
100,1.5,1,0.3808979305400467,63.08979305400467
100,1.5,2,0.35973390937602556,60.97339093760256
100,1.5,3,0.3526792356546852,60.267923565468514
100,1.5,4,0.349151898794015,59.915189879401495
100,1.5,5,0.3470354966776128,59.70354966776128
100,1.5,6,0.3456245619333448,59.56245619333448
100,1.5,7,0.3446167514017247,59.461675140172474
100,1.5,8,0.34386089350300963,59.38608935030096
100,1.5,9,0.3432730040262313,59.32730040262313
100,1.5,10,0.3428026924448086,59.28026924448086
100,1.5,11,0.3424178920600082,59.241789206000824
100,1.5,12,0.3420972250726746,59.20972250726746
100,2.0,1,0.36822714103628273,61.82271410362827
100,2.0,2,0.34706311987226157,59.70631198722616
100,2.0,3,0.3400084461509212,59.00084461509212
100,2.0,4,0.336481109290251,58.6481109290251
100,2.0,5,0.3343647071738488,58.43647071738488
100,2.0,6,0.3329537724295808,58.29537724295808
100,2.0,7,0.3319459618979607,58.19459618979607
100,2.0,8,0.33119010399924564,58.11901039992456
100,2.0,9,0.3306022145224673,58.06022145224673
100,2.0,10,0.3301319029410446,58.01319029410446
100,2.0,11,0.32974710255624423,57.97471025562442
100,2.0,12,0.3294264355689106,57.94264355689106
100,2.5,1,0.3592024124732587,60.92024124732587
100,2.5,2,0.3380383913092375,58.80383913092375
100,2.5,3,0.33098371758789713,58.09837175878971
100,2.5,4,0.32745638072722694,57.74563807272269
100,2.5,5,0.32533997861082475,57.533997861082476
100,2.5,6,0.3239290438665567,57.392904386655665
100,2.5,7,0.32292123333493666,57.29212333349366
100,2.5,8,0.3221653754362216,57.21653754362216
100,2.5,9,0.32157748595944324,57.15774859594433
100,2.5,10,0.32110717437802055,57.11071743780206
100,2.5,11,0.3207223739932202,57.07223739932202
100,2.5,12,0.3204017070058865,57.04017070058865
100,3.0,1,0.3523110354874681,60.23110354874681
100,3.0,2,0.33114701432344695,58.114701432344695
100,3.0,3,0.32409234060210657,57.40923406021066
100,3.0,4,0.32056500374143637,57.05650037414364
100,3.0,5,0.3184486016250343,56.84486016250343
100,3.0,6,0.3170376668807662,56.70376668807662
100,3.0,7,0.31602985634914615,56.60298563491462
100,3.0,8,0.3152739984504311,56.52739984504311
100,3.0,9,0.31468610897365273,56.468610897365274
100,3.0,10,0.31421579739223005,56.421579739223006
100,3.0,11,0.31383099700742967,56.38309970074297
100,3.0,12,0.313510330020096,56.3510330020096
100,3.5,1,0.3468024549630359,59.68024549630359
100,3.5,2,0.32563843379901475,57.56384337990148
100,3.5,3,0.31858376007767436,56.85837600776743
100,3.5,4,0.31505642321700417,56.50564232170042
100,3.5,5,0.31294002110060204,56.294002110060205
100,3.5,6,0.311529086356334,56.152908635633395
100,3.5,7,0.3105212758247139,56.052127582471385
100,3.5,8,0.3097654179259989,55.97654179259989
100,3.5,9,0.30917752844922053,55.91775284492205
100,3.5,10,0.3087072168677978,55.870721686779774
100,3.5,11,0.3083224164829974,55.83224164829974
100,3.5,12,0.3080017494956638,55.80017494956638
100,4.0,1,0.3422542231936968,59.22542231936968
100,4.0,2,0.32109020202967564,57.109020202967564
100,4.0,3,0.31403552830833525,56.403552830833526
100,4.0,4,0.31050819144766506,56.05081914476651
100,4.0,5,0.308391789331263,55.8391789331263
100,4.0,6,0.30698085458699487,55.69808545869949
100,4.0,7,0.30597304405537484,55.597304405537486
100,4.0,8,0.30521718615665977,55.521718615665975
100,4.0,9,0.3046292966798814,55.46292966798814
100,4.0,10,0.30415898509845873,55.415898509845874
100,4.0,11,0.30377418471365836,55.377418471365836
100,4.0,12,0.3034535177263247,55.34535177263247
100,4.5,1,0.3384070366053427,58.840703660534274
100,4.5,2,0.31724301544132155,56.72430154413216
100,4.5,3,0.31018834171998116,56.018834171998115
100,4.5,4,0.30666100485931097,55.666100485931096
100,4.5,5,0.30454460274290884,55.45446027429088
100,4.5,6,0.3031336679986408,55.31336679986408
100,4.5,7,0.3021258574670207,55.21258574670207
100,4.5,8,0.3013699995683057,55.136999956830564
100,4.5,9,0.30078211009152733,55.07821100915273
100,4.5,10,0.3003117985101046,55.031179851010464
100,4.5,11,0.2999269981253042,54.99269981253042
100,4.5,12,0.2996063311379706,54.96063311379706
100,5.0,1,0.33509129138636085,58.509129138636084
100,5.0,2,0.3139272702223397,56.39272702223397
100,5.0,3,0.3068725965009993,55.68725965009993
100,5.0,4,0.3033452596403291,55.334525964032906
100,5.0,5,0.30122885752392703,55.122885752392705
100,5.0,6,0.2998179227796589,54.981792277965894
100,5.0,7,0.2988101122480389,54.881011224803885
100,5.0,8,0.29805425434932387,54.80542543493239
100,5.0,9,0.29746636487254546,54.74663648725455
100,5.0,10,0.2969960532911228,54.69960532911227
100,5.0,11,0.2966112529063224,54.66112529063224
100,5.0,12,0.2962905859189887,54.62905859189887
100,5.5,1,0.3321905202246628,58.21905202246628
100,5.5,2,0.3110264990606416,56.10264990606416
100,5.5,3,0.3039718253393012,55.39718253393012
100,5.5,4,0.30044448847863103,55.0444488478631
100,5.5,5,0.2983280863622289,54.83280863622289
100,5.5,6,0.29691715161796084,54.69171516179608
100,5.5,7,0.29590934108634076,54.59093410863407
100,5.5,8,0.2951534831876257,54.51534831876257
100,5.5,9,0.29456559371084734,54.45655937108474
100,5.5,10,0.29409528212942465,54.40952821294246
100,5.5,11,0.2937104817446243,54.37104817446243
100,5.5,12,0.29338981475729065,54.338981475729064
100,6.0,1,0.3296216018479842,57.96216018479842
100,6.0,2,0.30845758068396306,55.84575806839631
100,6.0,3,0.3014029069626227,55.14029069626227
100,6.0,4,0.2978755701019525,54.78755701019524
100,6.0,5,0.29575916798555035,54.575916798555035
100,6.0,6,0.2943482332412823,54.43482332412823
100,6.0,7,0.2933404227096622,54.33404227096622
100,6.0,8,0.2925845648109472,54.25845648109472
100,6.0,9,0.29199667533416884,54.199667533416886
100,6.0,10,0.2915263637527461,54.15263637527461
100,6.0,11,0.2911415633679457,54.11415633679457
100,6.0,12,0.2908208963806121,54.082089638061206
100,6.5,1,0.3273233272506808,57.73233272506808
100,6.5,2,0.30615930608665964,55.61593060866596
100,6.5,3,0.29910463236531926,54.910463236531925
100,6.5,4,0.29557729550464906,54.557729550464906
100,6.5,5,0.293460893388247,54.3460893388247
100,6.5,6,0.29204995864397887,54.20499586439789
100,6.5,7,0.29104214811235884,54.104214811235884
100,6.5,8,0.29028629021364377,54.02862902136438
100,6.5,9,0.2896984007368654,53.96984007368654
100,6.5,10,0.28922808915544274,53.92280891554427
100,6.5,11,0.28884328877064236,53.884328877064235
100,6.5,12,0.2885226217833087,53.85226217833087
100,7.0,1,0.3252494385883166,57.52494385883166
100,7.0,2,0.30408541742429546,55.40854174242955
100,7.0,3,0.29703074370295507,54.70307437029551
100,7.0,4,0.2935034068422849,54.350340684228485
100,7.0,5,0.29138700472588275,54.138700472588276
100,7.0,6,0.2899760699816147,53.99760699816147
100,7.0,7,0.2889682594499946,53.89682594499946
100,7.0,8,0.2882124015512796,53.82124015512796
100,7.0,9,0.28762451207450124,53.76245120745013
100,7.0,10,0.2871542004930785,53.71542004930785
100,7.0,11,0.2867694001082781,53.67694001082781
100,7.0,12,0.2864487331209445,53.64487331209445
100,7.5,1,0.3233642045508573,57.33642045508573
100,7.5,2,0.30220018338683613,55.220018338683616
100,7.5,3,0.29514550966549574,54.51455096654958
100,7.5,4,0.29161817280482555,54.16181728048255
100,7.5,5,0.2895017706884234,53.95017706884234
100,7.5,6,0.28809083594415535,53.80908359441554
100,7.5,7,0.2870830254125353,53.70830254125353
100,7.5,8,0.28632716751382026,53.63271675138203
100,7.5,9,0.2857392780370419,53.573927803704194
100,7.5,10,0.28526896645561917,53.52689664556192
100,7.5,11,0.2848841660708188,53.48841660708188
100,7.5,12,0.28456349908348516,53.456349908348514
100,8.0,1,0.3216395046406946,57.16395046406946
100,8.0,2,0.3004754834766734,55.047548347667345
100,8.0,3,0.293420809755333,54.34208097553331
100,8.0,4,0.28989347289466283,53.98934728946628
100,8.0,5,0.28777707077826076,53.77770707782608
100,8.0,6,0.28636613603399264,53.63661360339926
100,8.0,7,0.2853583255023726,53.53583255023726
100,8.0,8,0.28460246760365754,53.46024676036575
100,8.0,9,0.2840145781268792,53.40145781268792
100,8.0,10,0.2835442665454565,53.35442665454565
100,8.0,11,0.2831594661606561,53.31594661606562
100,8.0,12,0.28283879917332244,53.28387991733224
100,8.5,1,0.320052847910362,57.005284791036196
100,8.5,2,0.2988888267463408,54.88888267463408
100,8.5,3,0.29183415302500043,54.183415302500045
100,8.5,4,0.28830681616433024,53.830681616433026
100,8.5,5,0.2861904140479281,53.61904140479281
100,8.5,6,0.28477947930366004,53.477947930366
100,8.5,7,0.28377166877203996,53.377166877204
100,8.5,8,0.28301581087332495,53.301581087332494
100,8.5,9,0.2824279213965466,53.24279213965466
100,8.5,10,0.28195760981512386,53.195760981512386
100,8.5,11,0.2815728094303235,53.15728094303235
100,8.5,12,0.28125214244298985,53.12521424429899
100,9.0,1,0.3185859906219589,56.85859906219589
100,9.0,2,0.29742196945793775,54.74219694579378
100,9.0,3,0.29036729573659736,54.03672957365974
100,9.0,4,0.28683995887592717,53.683995887592715
100,9.0,5,0.2847235567595251,53.472355675952514
100,9.0,6,0.283312622015257,53.331262201525696
100,9.0,7,0.28230481148363695,53.230481148363694
100,9.0,8,0.28154895358492193,53.1548953584922
100,9.0,9,0.28096106410814353,53.09610641081436
100,9.0,10,0.28049075252672084,53.04907525267208
100,9.0,11,0.28010595214192047,53.01059521419205
100,9.0,12,0.2797852851545868,52.97852851545868
100,9.5,1,0.3172239493317837,56.72239493317837
100,9.5,2,0.29605992816776255,54.60599281677625
100,9.5,3,0.28900525444642217,53.90052544464221
100,9.5,4,0.285477917585752,53.5477917585752
100,9.5,5,0.28336151546934985,53.336151546934985
100,9.5,6,0.2819505807250818,53.195058072508175
100,9.5,7,0.2809427701934617,53.094277019346166
100,9.5,8,0.2801869122947467,53.01869122947467
100,9.5,9,0.27959902281796833,52.95990228179683
100,9.5,10,0.2791287112365456,52.912871123654554
100,9.5,11,0.2787439108517452,52.87439108517452
100,9.5,12,0.2784232438644116,52.84232438644116
100,10.0,1,0.3159542818976238,56.59542818976238
100,10.0,2,0.29479026073360265,54.47902607336027
100,10.0,3,0.28773558701226226,53.77355870122622
100,10.0,4,0.28420825015159207,53.42082501515921
100,10.0,5,0.28209184803518994,53.209184803518994
100,10.0,6,0.2806809132909219,53.068091329092184
100,10.0,7,0.2796731027593018,52.96731027593018
100,10.0,8,0.2789172448605868,52.89172448605868
100,10.0,9,0.27832935538380843,52.832935538380845
100,10.0,10,0.2778590438023857,52.78590438023857
100,10.0,11,0.2774742434175853,52.74742434175853
100,10.0,12,0.2771535764302517,52.71535764302517
100,10.5,1,0.3147665542096756,56.47665542096756
100,10.5,2,0.2936025330456544,54.36025330456545
100,10.5,3,0.28654785932431404,53.6547859324314
100,10.5,4,0.28302052246364384,53.30205224636438
100,10.5,5,0.2809041203472417,53.09041203472417
100,10.5,6,0.27949318560297365,52.949318560297364
100,10.5,7,0.27848537507135357,52.84853750713536
100,10.5,8,0.2777295171726385,52.77295171726385
100,10.5,9,0.27714162769586015,52.71416276958601
100,10.5,10,0.27667131611443746,52.66713161144375
100,10.5,11,0.2762865157296371,52.628651572963705
100,10.5,12,0.27596584874230345,52.596584874230345
100,11.0,1,0.3136519383008245,56.36519383008245
100,11.0,2,0.29248791713680333,54.24879171368033
100,11.0,3,0.28543324341546294,53.543324341546295
100,11.0,4,0.28190590655479275,53.19059065547928
100,11.0,5,0.2797895044383907,52.97895044383907
100,11.0,6,0.27837856969412256,52.83785696941226
100,11.0,7,0.27737075916250253,52.737075916250255
100,11.0,8,0.27661490126378746,52.661490126378744
100,11.0,9,0.2760270117870091,52.60270117870091
100,11.0,10,0.2755567002055864,52.555670020558644
100,11.0,11,0.27517189982078605,52.517189982078605
100,11.0,12,0.27485123283345236,52.48512328334523
100,11.5,1,0.3126029050931567,56.260290509315666
100,11.5,2,0.29143888392913553,54.14388839291355
100,11.5,3,0.28438421020779514,53.438421020779515
100,11.5,4,0.28085687334712495,53.085687334712496
100,11.5,5,0.2787404712307228,52.87404712307228
100,11.5,6,0.27732953648645475,52.73295364864548
100,11.5,7,0.2763217259548347,52.63217259548347
100,11.5,8,0.27556586805611966,52.556586805611964
100,11.5,9,0.27497797857934125,52.497797857934124
100,11.5,10,0.27450766699791856,52.450766699791856
100,11.5,11,0.2741228666131182,52.41228666131182
100,11.5,12,0.27380219962578456,52.38021996257845
100,12.0,1,0.31161298643404456,56.16129864340446
100,12.0,2,0.2904489652700234,54.04489652700234
100,12.0,3,0.283394291548683,53.3394291548683
100,12.0,4,0.2798669546880128,52.98669546880128
100,12.0,5,0.2777505525716107,52.77505525716107
100,12.0,6,0.2763396178273426,52.63396178273426
100,12.0,7,0.27533180729572254,52.53318072957225
100,12.0,8,0.27457594939700747,52.45759493970075
100,12.0,9,0.2739880599202291,52.398805992022915
100,12.0,10,0.27351774833880643,52.35177483388064
100,12.0,11,0.27313294795400606,52.31329479540061
100,12.0,12,0.2728122809666724,52.28122809666724
100,12.5,1,0.31067658861745606,56.067658861745606
100,12.5,2,0.2895125674534349,53.951256745343485
100,12.5,3,0.2824578937320945,53.24578937320945
100,12.5,4,0.2789305568714243,52.893055687142436
100,12.5,5,0.27681415475502225,52.68141547550222
100,12.5,6,0.2754032200107541,52.54032200107541
100,12.5,7,0.2743954094791341,52.439540947913414
100,12.5,8,0.273639551580419,52.363955158041904
100,12.5,9,0.2730516621036407,52.305166210364064
100,12.5,10,0.272581350522218,52.2581350522218
100,12.5,11,0.2721965501374176,52.21965501374176
100,12.5,12,0.27187588315008393,52.1875883150084
100,13.0,1,0.30978884467730894,55.97888446773089
100,13.0,2,0.2886248235132878,53.86248235132878
100,13.0,3,0.2815701497919474,53.15701497919474
100,13.0,4,0.2780428129312772,52.804281293127715
100,13.0,5,0.27592641081487507,52.59264108148751
100,13.0,6,0.274515476070607,52.451547607060704
100,13.0,7,0.2735076655389869,52.350766553898694
100,13.0,8,0.27275180764027185,52.27518076402718
100,13.0,9,0.2721639181634935,52.21639181634935
100,13.0,10,0.2716936065820708,52.16936065820708
100,13.0,11,0.27130880619727044,52.130880619727044
100,13.0,12,0.2709881392099368,52.09881392099368
100,13.5,1,0.30894549623847867,55.894549623847865
100,13.5,2,0.2877814750744575,53.77814750744575
100,13.5,3,0.2807268013531171,53.072680135311714
100,13.5,4,0.2771994644924469,52.71994644924469
100,13.5,5,0.2750830623760448,52.50830623760448
100,13.5,6,0.27367212763177673,52.367212763177676
100,13.5,7,0.27266431710015665,52.26643171001567
100,13.5,8,0.2719084592014416,52.190845920144156
100,13.5,9,0.27132056972466323,52.13205697246632
100,13.5,10,0.27085025814324054,52.085025814324055
100,13.5,11,0.27046545775844016,52.04654577584402
100,13.5,12,0.27014479077110654,52.01447907711065
100,14.0,1,0.308142798155158,55.8142798155158
100,14.0,2,0.28697877699113683,53.69787769911368
100,14.0,3,0.27992410326979644,52.992410326979645
100,14.0,4,0.27639676640912625,52.639676640912626
100,14.0,5,0.2742803642927241,52.42803642927241
100,14.0,6,0.27286942954845606,52.28694295484561
100,14.0,7,0.27186161901683603,52.186161901683604
100,14.0,8,0.27110576111812096,52.110576111812094
100,14.0,9,0.2705178716413426,52.05178716413426
100,14.0,10,0.2700475600599199,52.00475600599199
100,14.0,11,0.26966275967511955,51.966275967511955
100,14.0,12,0.26934209268778586,51.93420926877859
100,14.5,1,0.307377440899329,55.7377440899329
100,14.5,2,0.28621341973530784,53.62134197353078
100,14.5,3,0.27915874601396745,52.915874601396744
100,14.5,4,0.27563140915329726,52.563140915329726
100,14.5,5,0.27351500703689513,52.35150070368951
100,14.5,6,0.27210407229262706,52.21040722926271
100,14.5,7,0.271096261761007,52.1096261761007
100,14.5,8,0.27034040386229197,52.034040386229194
100,14.5,9,0.2697525143855136,51.97525143855136
100,14.5,10,0.2692822028040909,51.928220280409086
100,14.5,11,0.2688974024192905,51.88974024192905
100,14.5,12,0.26857673543195687,51.85767354319569
100,15.0,1,0.30664648690802343,55.664648690802345
100,15.0,2,0.28548246574400227,53.548246574400224
100,15.0,3,0.2784277920226619,52.842779202266186
100,15.0,4,0.2749004551619917,52.49004551619917
100,15.0,5,0.27278405304558956,52.27840530455896
100,15.0,6,0.2713731183013215,52.13731183013215
100,15.0,7,0.2703653077697014,52.03653077697014
100,15.0,8,0.26960944987098634,51.960944987098635
100,15.0,9,0.269021560394208,51.9021560394208
100,15.0,10,0.2685512488127853,51.85512488127853
100,15.0,11,0.2681664484279849,51.816644842798496
100,15.0,12,0.2678457814406513,51.78457814406513
110,0.5,1,0.4421804040593512,73.63984444652863
110,0.5,2,0.42101638289533005,71.3118021184863
110,0.5,3,0.41396170917398967,70.53578800913886
110,0.5,4,0.4104343723133195,70.14778095446513
110,0.5,5,0.4083179701969174,69.9149767216609
110,0.5,6,0.4069070354526493,69.75977389979141
110,0.5,7,0.40589922492102926,69.64891474131322
110,0.5,8,0.40514336702231424,69.56577037245457
110,0.5,9,0.40455547754553584,69.50110253000895
110,0.5,10,0.40408516596411315,69.44936825605245
110,0.5,11,0.40370036557931277,69.4070402137244
110,0.5,12,0.4033796985919791,69.37176684511769
110,1.0,1,0.40095096695334687,69.10460636486815
110,1.0,2,0.3797869457893257,66.77656403682582
110,1.0,3,0.3727322720679853,66.00054992747837
110,1.0,4,0.3692049352073151,65.61254287280465
110,1.0,5,0.36708853309091294,65.37973864000043
110,1.0,6,0.3656775983466449,65.22453581813095
110,1.0,7,0.36466978781502485,65.11367665965273
110,1.0,8,0.3639139299163098,65.03053229079407
110,1.0,9,0.36332604043953143,64.96586444834846
110,1.0,10,0.36285572885810874,64.91413017439197
110,1.0,11,0.36247092847330836,64.87180213206392
110,1.0,12,0.36215026148597473,64.83652876345722
110,1.5,1,0.3808979305400467,66.89877235940514
110,1.5,2,0.35973390937602556,64.57073003136281
110,1.5,3,0.3526792356546852,63.79471592201537
110,1.5,4,0.349151898794015,63.40670886734165
110,1.5,5,0.3470354966776128,63.17390463453741
110,1.5,6,0.3456245619333448,63.01870181266793
110,1.5,7,0.3446167514017247,62.907842654189714
110,1.5,8,0.34386089350300963,62.82469828533106
110,1.5,9,0.3432730040262313,62.760030442885444
